sat_id,altitude,velocity,inclination,eccentricity,raan,perigee,anomaly
43453,36159.89697944868,2.974024296622978,0.021383773995434528,0.0687868,3.3797044327808754,4.733406235237206,1.3966438833723984
43452,37288.166741237765,2.93648457636871,0.012995721610349778,0.0560994,3.78221401020506,4.352111134871012,4.541077932984438
43449,36489.359933155785,3.0620988109952805,0.005358160803622592,0.012445,0.40399834327613543,1.994817087249911,3.901004609754298
43448,37232.78327607485,2.9875200085528766,0.008278096642209106,0.024827,3.649445068676599,4.967159927286058,3.985597227939959
43447,36092.60869524301,3.0847123603180306,0.0006789330790257941,0.0138577,6.2695193791364705,1.7183167911612132,4.605634171357204
43431,651.4113001814544,7.513051422893332,0.7519995428312848,0.0135533,1.051759841861311,3.2488361548078366,3.032916237055862
43430,647.4784091182796,7.523419778684002,0.75042874650449,0.0150202,2.2407043082586284,2.6751726096160806,3.6231499381660526
43429,874.8014814129473,7.351954074234759,1.3084174896840852,0.0208014,3.079849885971242,5.706158512519237,0.5566012064242596
43428,611.6100591923467,7.645810082888904,1.3083337138799893,0.0252695,4.502563752380679,1.3372503289270312,4.996886375106025
43425,1282.9308838174315,7.164430488517474,1.7492335535310408,0.0142693,2.299513177404577,3.5211336980577324,2.7533581241176703
43424,1215.644555356886,7.259836491499009,1.7499107412808148,0.015099,0.6527287056363513,5.612263289420446,0.6542192168175546
43421,1340.2024362553468,7.070565509747873,1.1063694488269615,0.0335354,2.4675499871280873,0.1574391705054005,6.137701642050347
43420,1244.345829501936,7.149879414795002,1.106509075167121,0.0329867,1.8970158172851568,0.15326434293463004,6.141454099942134
43419,1052.210445037305,7.3537360800441345,1.106229822486802,0.0203303,5.6770656192177436,0.03072303082285618,6.2554258454266165
43418,1186.3425626435062,7.22245926311888,1.1064619512773173,0.0338979,2.0096576218796187,0.12796055943921628,6.165356384048197
43416,811.4640682018004,7.447449682910653,1.7218842441522897,0.0009807,1.2365570483917225,1.0029953425605893,5.283900534608737
43415,801.5103474870434,7.460287478078472,1.7216172087767347,0.0007775,1.3110686448178646,0.7212834933254366,5.564989301300927
43414,11397.66313247928,5.514066788677043,0.24671101641565846,0.4704918,1.2641803744630367,0.7463115147990353,6.03390342077574
43413,773.4023621547016,7.456735565420573,1.7087052629704806,0.0112739,3.594097187437355,6.114356117975671,0.167124002524717
43412,1142.5206499384815,7.313741724870145,1.754806389832659,0.0132673,2.9905588414392117,4.695588441004992,1.5630051770139939
43411,813.4132946000743,7.446652802097231,1.720271559923447,0.0005042,2.461455297380123,0.2659550167481479,6.019555068995095
43410,831.9842074238484,7.523934700092436,1.7237203305253876,0.0243176,3.99264312213026,4.327995920596207,1.9118336626345886
43409,920.811403523101,7.42871135806514,1.7230867760069137,0.0237007,3.396251899419034,3.1409957509856112,3.1442996592596364
43408,813.2170617306358,7.525795944904794,1.7224410041836757,0.0219793,4.081517032971064,2.174821619654346,4.146935463994315
43407,20088.494254551253,3.945922310873495,0.2637209953055952,0.482282,0.7206516841362147,2.421092813098502,4.716736595551407
43404,1325.62774512779,7.185099717539361,1.1058493407098673,0.0138938,0.48047518044002296,5.853212973975271,0.4202054707101548
43403,802.8038496810997,7.4404326904517015,1.7105762559286184,0.0197696,2.9609685293009003,5.466338055990453,0.7903514078146082
43402,930.6785334675452,7.31703855992136,1.7114454298961117,0.0214193,3.0059282108322742,1.0579103821453388,5.264347610998645
43401,14097.445419776146,5.019017677042703,0.16407491232148294,0.4123676,3.1484168909650907,5.628709526961989,0.2863928222890015
43400,34083.17838358035,2.4317667349505503,0.2241002759560719,0.4101926,0.30836302691310613,5.392789881311411,0.3671055735474793
43396,34718.861356349786,3.1538945615320673,0.13925283969961957,0.0254775,1.087135920469984,5.039880815899654,1.1971003899918868
43395,34740.30930473403,3.126306377126387,0.15178604905819085,0.0117378,0.8677462881650448,0.5996567337417077,1.1224421859085774
43394,1065.5681822253862,7.329770244935584,1.7543229336298563,0.0028783,0.8413464378993785,0.681184553760867,5.607591043012857
43393,1133.0628208560145,7.278158780690221,1.7569810700806436,0.0024904,0.23117060475590095,0.2213321837624089,6.064905704278916
43385,28662.595117182635,2.594493158087569,0.6069783899538239,0.6947111,5.710549760917255,1.8506302017549034,0.027373743988279065
43384,17191.97531253946,4.166045761033488,0.030190705400997914,0.7196115,1.8305571700277168,0.9152611317213385,6.1676096041125215
43383,26088.63767052192,2.749832698614147,0.034625587030315506,0.701192,4.148942592634109,3.144039605201089,3.120645211907357
43382,20289.092908322942,3.5198530046451157,0.02981545961181913,0.7061437,4.134831605631734,2.9679672996013973,3.83138866188
43381,24888.69931971916,3.4890130290461436,1.0389299265299006,0.0802206,0.7154122057217276,4.490437204737823,5.197379327599622
43380,19916.445098754535,2.340796218600082,1.1190422845256922,0.5820416,4.196174692851579,0.41985116887199997,6.185509700920975
43378,12169.891162268517,3.8258804888659794,1.1217161289397475,0.5764222,1.7610808484935785,0.331495620819039,6.207937181809103
43377,12783.028683771588,4.056182836039124,1.1223584101044815,0.5806457,3.8697160922537956,6.137219931176796,0.030819023931715872
43376,18790.449743825746,2.7501784087504277,1.145264111207655,0.5584801,3.5130615502672584,5.108070829775072,0.329340139192826
43375,780.4469147372289,7.5005888506876355,1.2372342361414963,0.0107899,3.631143546140187,5.792294001763661,0.6858969427412516
43374,883.212795438485,7.447748340224558,1.2403060156250063,0.0200963,2.34974026261847,4.291125840147827,1.9571162300775815
43373,13478.671076753606,4.172425601848115,0.328416860018521,0.6235049,5.792026966388106,3.3547985843549166,2.4417522754543586
43372,1795.8330406330003,6.891329708939286,1.105884247294907,0.0430412,2.647955945260481,5.8800578832001955,0.3719122103074717
43371,544.5334410809348,9.013977830515124,0.5068767760349412,0.5538487,0.6320709886097465,4.221570978797348,0.9088400654032512
43370,1007.4967588281249,7.372561249558087,1.735031809407563,0.0134396,5.47897249444564,6.227997996231526,0.05567425780936712
43369,867.7174497968236,7.395397383359518,1.7335063916413198,0.0082539,0.9184341403014641,2.6431475631712367,0.4236559866413476
43367,9444.688671130521,3.979714218579901,0.49066615794241786,0.3773575,5.442641720736125,3.389717386699567,2.640719810181712
43366,9024.409598480212,4.141971964671602,0.49097333589076886,0.3817298,5.516069467696779,3.3011681070996346,2.8149473027620466
43365,8126.712661069929,4.439418664390963,0.48350158136298116,0.2883213,5.48739196275726,3.113087936246222,3.1920413956186895
43364,4908.974868113583,6.004243698646483,0.49001864078992796,0.3731664,6.018595137906498,2.56019555448245,4.252714633969935
43363,539.7590932741152,8.38201045251405,0.49327542517414935,0.2342506,4.641757250885731,3.831090210577909,2.1103666103781955
43362,8080.745802375017,4.505476399131802,0.4906417233328899,0.3730551,5.421968295746252,3.2765380206954906,2.869619741580769
43361,1961.2068697449051,7.771132478751383,0.486316797446448,0.3402216,2.169990548284826,2.8174431235923985,3.751037193776685
43360,1617.3050506023815,8.058177859614712,0.4864634051036155,0.3481471,5.841164966148755,3.3945955819588916,2.6577105904498772
43359,906.6902378528564,7.370462681735459,1.7289859888786545,0.0081326,2.214866454012104,2.294128836662175,4.003364679725261
43358,853.1599115420249,7.560899890084049,1.7219802372611495,0.0370929,3.7645495328456255,3.844904491607444,2.391324477376487
43357,1430.8617553143308,7.146055190405879,0.9070685562124771,0.0102429,2.5297622483154254,2.1422258505441,4.159786323276749
43356,1357.9521161335235,7.182419218007741,0.9059183842354127,0.0042958,2.7643833690025184,3.858189937873625,2.420871156283499
43355,35331.9926364003,3.108559267147021,0.2588009121442232,0.0111668,0.012365657750379825,0.12760102161330544,6.158703188939595
43354,802.5982481115439,7.487416994233164,1.2424702238974792,0.0092063,3.8802264650093057,2.125948909940001,4.174916582562288
43353,728.1233290639021,7.496294493056009,1.2390738131730985,0.0025743,1.7226486983646634,4.111829911419701,2.1691004303663086
43344,783.2788643867099,7.471495077881564,1.727001549519137,0.0008411,2.5582285684154527,2.7847618333488047,3.5010798649523176
43342,35134.49422345302,3.101932618046738,0.10350675128952372,0.0020588,1.2719819962194514,2.8808142834030606,3.406071121790754
43338,1048.437082361142,7.359921551036851,1.1064549699603092,0.0232299,4.379744932917839,0.12155171042589309,6.16889416644199
43336,992.3621219978272,7.343548152384469,1.4477628318340603,0.004285,4.268623310101863,3.995484518152507,2.2832571807515016
43335,931.8286433870568,7.407677995406777,1.447558628311577,0.0047575,2.1344120114829215,2.2830180706439784,4.009424462888186
43334,1483.1437739654068,7.621940824491401,1.1268369249650991,0.1730813,1.1217719794758114,0.8171998076980369,5.698222500410419
43332,1043.094518458231,7.384272568570622,1.5763377471699784,0.0185683,6.165012554185554,0.82490369101634,5.487255827075604
