sat1,sat2,altitude,velocity,inclination,eccentricity,raan,perigee,anomaly
32169.0,30110.0,-0.3035244376345106,-0.1926493901255194,-0.6951267984231265,-0.3038701449332242,-0.5438283096707032,1.8253083549797728,1.7362052641168415
55896.0,30858.0,-0.3624161605927511,-0.4401446109040655,-0.7084153155683937,-0.4164709664897172,-0.4344522399657194,-1.2721738589808405,0.5571865638365657
33762.0,7025.0,-0.238966115287761,-0.0945351589492225,0.5582975840037995,-0.1814690041873012,-0.755743538674572,-0.8709298631407351,-0.2382391738058679
31169.0,29474.0,1.8490094761576832,3.01139515641628,0.7833707069926481,2.289908842772131,2.006663776929739,0.2217171644109716,0.7268715508549856
44691.0,30984.0,2.573087825901476,2.6301271801681625,3.1969771646408,1.9157789996669048,-0.9845330342361096,-1.2926681095723336,-1.09873125994054
61406.0,60968.0,-0.3608245224513406,-0.4338309326501001,-0.7089152255841189,-0.3778183964761254,-0.9986339528603304,-0.9526872558035202,-0.9487581672476816
10642.0,26125.0,-0.2574699664165251,-0.0642205075953143,-0.5765890444217513,-0.3454842353778802,-0.3637870669883936,-1.0248694378323926,-0.9668485483612242
12175.0,23708.0,-0.3369130823120814,-0.3063463524355654,0.5733675986596497,-0.3542202665105395,-0.7259871992068998,-0.6139205137098577,0.5767786687374652
26964.0,45337.0,3.3711044289315697,3.1595612541320537,0.1478351040016412,3.358259039149048,1.4644692378203203,-0.5710579338680394,-0.2634744496031307
46852.0,37428.0,2.9840761066306074,2.877769661257439,3.112251506248449,2.283173694557447,1.577511880908969,-0.814996523399717,-1.1204229467573386
42357.0,36657.0,-0.3590849951138928,-0.4022385371748287,-0.6831198687727175,-0.3648700927332351,-0.9273253453202388,0.2729340159668951,0.2400669309333566
57579.0,54542.0,-0.359486727793737,-0.433663394700007,-0.7067792464260227,-0.4146496020391493,-0.9349952637304716,-0.8160638493147041,-0.8182149192350443
28322.0,44039.0,2.447494874017812,2.4455979866790902,2.870140540996397,2.161070148413743,0.1692220813177248,-0.9058125318505708,-0.9663857255841198
53519.0,4161.0,1.183760375826147,1.324342004125578,1.965821501096164,2.077287917968773,-0.7991391296798372,-0.0076395684037005,0.524400198306501
37548.0,36946.0,-0.3605036675042127,-0.4393712482018445,0.2608783924665507,-0.4149755135424777,-0.6696615843623418,0.3486549864772247,0.303024985551539
23371.0,38641.0,1.7500250979218297,3.1707149693741523,-0.3682083713216049,1.2546290469222892,0.8998671179410257,-0.2583724042449563,-0.1881650163074983
21648.0,30417.0,3.7407347499317662,2.686154914665745,3.145300102924369,-0.4033132245348519,2.2645003842606486,-0.5826039424601157,-0.3480675633100893
60974.0,60664.0,-0.3609915246996029,-0.4156955859434613,-0.6949995486009402,-0.3969242905073099,-0.925464180181146,-0.8787254386669318,-0.8674451057869298
47027.0,30391.0,-0.3609728766473046,-0.4355790535911849,-0.6955767174372789,-0.4127865636586476,-0.4435673770819227,1.7792130747920305,0.2804294330759255
43974.0,10464.0,0.3308098943295207,-0.254896461168824,1.3893298155987686,1.880227397465309,0.2456235236033148,-1.0901788602381104,2.035280253686833
42497.0,29299.0,-0.3570808626591985,-0.4136041999624935,0.0860825831501018,-0.4190910812640161,-0.4727260026403365,0.4561237825249084,0.3999967028051898
55218.0,12171.0,-0.3612204127850614,-0.4182167875228607,-0.6896686899787128,-0.4143717758395906,-0.9874223565101587,1.5375183730048656,-0.7536495083368481
5026.0,60651.0,-0.3320046010839426,-0.3294985441033145,-0.1948304885952129,-0.396495262741453,-0.4779336965885454,-0.0775687596951807,-0.2319894328228061
48753.0,54552.0,-0.3478840560682299,-0.3876326580171685,-0.7039661164284436,-0.4158260891380494,-0.4955383784644327,-0.9379392694664852,-0.9314986891433872
26978.0,38114.0,3.359189669367743,3.283886968947684,0.6732359858919563,2.6310580445839853,2.827256950931317,-0.4977492564704718,0.2476485125197089
12727.0,32316.0,-0.3440258645393215,-0.3885071405025803,0.0290655735384297,-0.3868424051502503,-0.6607103725160288,-0.6514419124803036,-0.8246966161040433
60979.0,60768.0,-0.361354067368393,-0.4413357597266654,-0.7062066222261925,-0.4046350361073674,-0.9856414812991752,-1.2011306889358722,-1.1874102820232515
60818.0,41667.0,-0.359057699474676,-0.4407716846667553,-0.2610640210422493,-0.4133336675593169,0.9520923707625496,-0.9997133170130736,-0.9899896872164368
39880.0,28800.0,-0.2016040568486549,0.1674976542594859,-0.6287660161539056,-0.0724238237040054,-0.2441483832779765,-0.5667863544598737,1.2745858262330727
18551.0,60876.0,-0.2658539536943575,0.0230994882457203,0.5067750399285932,-0.055691740835588,-0.8274078752017046,1.2978081236651806,2.009341487268373
31303.0,30077.0,-0.3594218213940327,-0.4253140185666866,-0.706770157153009,-0.4144695492905892,-0.99852243907129,1.5998613576063518,-0.5377497612837222
18502.0,33825.0,-0.3582990589755364,-0.4098447345760336,-0.7057112568469732,-0.3738171649213284,-0.0591057471571829,-0.9958638888996412,-1.073083255125577
34032.0,40516.0,-0.2572485707091169,-0.066749896052626,0.4198270542845218,-0.4161594805775197,1.496561791168401,-0.7120837752876478,-0.7149803930610965
29271.0,33826.0,1.0440666791730349,2.3237349589010594,0.4052796728269277,2.3057155506835567,-0.1287104240007303,2.004487115300763,-0.8546788201022405
41504.0,30742.0,-0.3616313013723824,-0.431598077220825,-0.704629633358405,-0.4001850083840526,-0.8816827514657997,1.3176765434962892,-0.1657175671205575
29738.0,38487.0,-0.212348489012504,0.1469662717091134,0.4469085432272883,0.0141559028580586,-0.813369404299346,-0.7236832639628848,-0.6566091844127098
46667.0,3454.0,2.875791936423242,2.942649698907124,0.1621143519053461,1.992044962851508,0.932555154922584,-1.0886927966507194,-1.0296345418058008
36280.0,17804.0,-0.3619877718024519,-0.4379285190486512,0.7895832250971553,-0.3893358952912888,-0.0692456959946718,-0.1650781059829731,2.093540384868715
29139.0,32147.0,-0.323677731575686,-0.3157212994865573,-0.7052340700137811,-0.3583299571393949,-0.0849100379412465,-0.7600804431128549,0.8238802939308042
60964.0,54898.0,-0.3593286354390875,-0.432433650260315,-0.2660722104725108,-0.3831403710411319,2.172741262948346,1.0679427611234311,0.9955984341841744
61122.0,60706.0,-0.3620593070446954,-0.439687908414241,-0.7089379487666521,-0.4179813793092406,-1.0021644794213649,-1.2909044047021538,-1.2715645308380386
61434.0,60974.0,-0.3591216561016446,-0.4158081756372475,-0.693831577018747,-0.3747724596228877,-0.9261856743962404,-0.5721764641179664,-0.5665373380196057
61451.0,61099.0,-0.3618631456458401,-0.405985427029463,-0.707492754357557,-0.3692549381558842,-1.0011530493547645,0.710106386823735,0.6608251070700562
29781.0,12217.0,-0.3625214791077367,-0.4164365208903978,-0.7014802002593389,-0.3941380142944289,-0.9152227537956305,0.8280925532682419,-0.4849052010913448
41263.0,36668.0,-0.360596874890639,-0.4322468784214617,-0.6985534543490951,-0.4123537959247197,-0.9641204351521732,2.628538240579568,2.4813314223435867
31334.0,12183.0,-0.3592731081702454,-0.4365946730962298,-0.7058157834866252,-0.4020325526111174,-0.8992372521366176,1.2752019787259097,-1.2101604717561572
40223.0,7892.0,-0.3609960727889267,-0.4194345741924016,0.4097016041478395,-0.3821856106207256,-0.9679487035299472,-0.8607948184448031,0.1542127612831349
42510.0,41097.0,-0.3620584245122285,-0.414764508279022,-0.6584288586324157,-0.3733705058774227,2.4384496286476534,-1.0297668480009443,1.641117507814699
36863.0,32312.0,-0.3625931304888011,-0.4075174466622356,0.0293427963653315,-0.3523802022196166,-0.6265782319663911,-0.3066774359539175,0.9499967782047868
40413.0,31226.0,-0.3607387174224736,-0.4334744714030811,-0.6950586288755276,-0.3588834724139001,-0.7775578660867521,1.516306123850092,1.4206494277028612
20878.0,38301.0,-0.362167991537614,-0.4332435681800354,-0.6900867965373186,-0.3810646887617372,1.1370446807142196,-0.5660251166804219,-0.5704185153786636
26515.0,32211.0,-0.3614827576757469,-0.4352358527099561,0.8147696006166751,-0.3838958445914701,-0.3806925574069935,-0.912918555666231,-1.0201646432888636
38666.0,22445.0,-0.3594512332227098,-0.4340529809995823,-0.5837241237370957,-0.3936240358252454,0.5827363987012897,0.8866953456708354,0.8211708749438978
35675.0,48259.0,0.0254289099342185,-0.2248860809520355,-0.2064602134155753,3.433668549645397,-0.5168152094134365,0.3025335351849577,0.3562496049185274
18543.0,28819.0,2.6381998460169056,2.6974093395505703,2.0246290974914327,2.9731940636854257,0.7297795960685066,0.1151507025323545,2.1862454206148487
39885.0,38169.0,-0.3586723302940587,-0.4091966473536519,0.5639647457275162,-0.3988952536807171,0.4754088373009874,-0.0178508506649889,-0.0454969005294987
61166.0,61119.0,-0.3614151758438735,-0.436158710213074,-0.7059384886723027,-0.416701775947812,-0.9843022006927944,-1.288811854214243,-1.2699724204848002
41074.0,39677.0,-0.3582351278243742,-0.4254986713358079,0.8293942408948803,-0.3834219372087614,-0.1729379078722411,-0.8331752001777806,-0.8374291429508729
55532.0,54895.0,-0.3599712696354726,-0.4330274593268975,-0.7091515466824623,-0.4148050778546715,-0.9782916074634904,-1.2696477784570983,-1.2513299190230416
