sat1,sat2,collision_risk,altitude,velocity,inclination,eccentricity,raan,perigee,anomaly
49485.0,30946.0,1,-0.3620899158917177,-0.43241736586131646,-0.7034616617762112,-0.3866778465551271,0.9831300036663024,1.1600604975558877,-0.05873580994422012
55532.0,54895.0,1,-0.3599712696354727,-0.43302745932689757,-0.7091515466824623,-0.4148050778546714,-0.9782916074634903,-1.2696477784570983,-1.2513299190230418
31334.0,12183.0,1,-0.35927310817024555,-0.43659467309622985,-0.7058157834866252,-0.4020325526111173,-0.8992372521366175,1.2752019787259097,-1.2101604717561574
61484.0,60638.0,1,-0.3575177877027783,-0.38868347105228657,-0.7063429613213897,-0.316290578896953,-1.0025926923712825,-1.2162132102611873,-1.1754302505622556
41523.0,32223.0,1,-0.3608465369461114,-0.42366277503182465,-0.7042524285283577,-0.39800514127982345,-0.9870175614559401,-0.6278958835263431,-0.9819202359732773
36668.0,22349.0,1,-0.36071772356609233,-0.388395176856087,0.5544255537001844,-0.35173479058679574,0.3954768684543633,-0.07075403165162614,2.491877247692945
56259.0,55533.0,1,-0.3619021267331749,-0.44114711016215974,-0.7088334221270001,-0.4157934979877165,-0.9874223565101587,-1.155447319175876,-1.1404658954928768
39860.0,20974.0,1,-0.36100646418182564,-0.42828279768698235,0.5522532174500346,-0.4105158687584089,2.1291828618110817,-0.7919397803129672,-1.1999729256860157
60610.0,31082.0,1,-0.35878309262783736,-0.3614591900994203,0.04080891427145687,-0.2735822806509586,1.1390831527778873,-0.0867343356495676,-0.15454883676295503
61166.0,61119.0,1,-0.36141517584387367,-0.43615871021307406,-0.7059384886723027,-0.41670177594781194,-0.9843022006927942,-1.288811854214243,-1.2699724204848004
48819.0,41713.0,1,-0.3621515547513951,-0.4132895050281536,0.7606429798231925,-0.3780171490650403,1.0625445485317775,-1.1182103889328774,-1.1141840957219737
31303.0,30077.0,1,-0.35942182139403284,-0.4253140185666866,-0.706770157153009,-0.41446954929058916,-0.9985224390712899,1.5998613576063518,-0.5377497612837223
61395.0,61174.0,1,-0.36252834583739885,-0.4185377317908238,-0.7082108069255973,-0.4128293061508873,-1.0022826840377481,0.007105004311005669,-0.02361355063324125
62941.0,18410.0,1,-0.35909095081622366,-0.42657107410150735,0.5571023446025657,-0.354687228238259,1.7824809159934805,0.5701842832906265,0.1052308655387316
41219.0,39970.0,1,-0.3601338295172337,-0.43496757608937603,0.022898501798987145,-0.4190152133402904,1.1304988212975189,1.128270570676473,1.0449266302653293
41360.0,30857.0,1,-0.36115934909324837,-0.419691601691125,-0.7049341240043466,-0.4057233668160228,0.7451952622655206,0.8382503554463699,0.7708364476955797
26836.0,9819.0,1,-0.3619200817555924,-0.3123301025238371,0.8350750365281172,-0.24131116472876687,1.2981642636720698,0.8696545430025658,0.5172716385443258
31608.0,30639.0,1,-0.3608479054321158,-0.389626872595203,-0.6795250612960052,-0.3710186002419284,-0.988011149316295,1.0822822506550513,1.0282149165301726
31952.0,31036.0,1,-0.3595107828154972,-0.42503358440933553,-0.7078745038241092,-0.4089488221366677,-0.9290683058429472,-0.9241550625004444,-0.2574435965687699
40450.0,17118.0,1,-0.35752909748777617,-0.4079979500972843,-0.7024391185622292,-0.36073208520327077,-0.9962888178768007,-1.278456061941011,0.654591701008539
39885.0,38169.0,1,-0.3586723302940588,-0.40919664735365197,0.563964745727516,-0.398895253680717,0.4754088373009875,-0.017850850664988926,-0.04549690052949899
61265.0,35786.0,1,-0.35854970404780945,-0.42810061234337315,-0.0297511121298526,-0.40240227516899146,-0.19684869451838957,-0.9245954197809343,-0.9228488036880016
61451.0,61099.0,1,-0.3618631456458402,-0.40598542702946305,-0.707492754357557,-0.36925493815588417,-1.0011530493547645,0.710106386823735,0.660825107070056
54541.0,54336.0,1,-0.3624549517701608,-0.4408293419921766,-0.7086743598492707,-0.41963177379084926,-0.9964594339740332,-1.2641142966611711,-1.2455909165869492
42357.0,36657.0,1,-0.35908499511389297,-0.4022385371748287,-0.6831198687727175,-0.36487009273323506,-0.9273253453202386,0.27293401596689515,0.24006693093335657
61831.0,61393.0,1,-0.361768562967077,-0.4370257034435844,-0.708774341852415,-0.41941859561080336,-1.0020473899428728,-1.2632108246179954,-1.2458337624205826
61323.0,31743.0,1,-0.3599681074551715,-0.4271960132869558,-0.24169023561465924,-0.39557149062792063,-0.972226372477556,-0.025367647034285845,0.7666645087330239
61803.0,42402.0,1,-0.3610039987493412,-0.42268277524674364,-0.252365586768638,-0.40212338040712686,0.03008632673139792,0.7483082343118387,0.6898631526029609
61088.0,60792.0,1,-0.3615088087172919,-0.38818275309369094,-0.7054703911121244,-0.34310988993395986,-1.0013872283117506,1.2069989424589862,1.1456608244481443
31436.0,22599.0,1,-0.360431301572584,-0.40272491320569975,0.3427909208613207,-0.3856370668690882,0.9798146987181161,-0.44799571101974317,2.1063665652657364
61490.0,61075.0,1,-0.3624704789483699,-0.3915610513129704,-0.7061293634055791,-0.3571775126923796,-1.0010359598762721,1.2859070983508494,1.213645678923064
61104.0,61099.0,1,-0.36141345626624755,-0.43922310473371334,-0.7089788504952107,-0.4128180862466744,-1.0033766343082406,-1.1723026483642494,-1.1599632578488162
38170.0,31036.0,1,-0.3615690443571381,-0.4159320781035618,-0.7025754576574265,-0.40935380725063975,-0.10788076334578077,0.8768390801318028,1.4948764001974548
42607.0,42392.0,1,-0.36221328591205953,-0.4365201671584245,-0.577338909445338,-0.40786155999031815,-0.4229941981417674,0.027039420840481367,-0.006300711785233366
42272.0,36691.0,1,-0.36184105005847017,-0.4161972888351722,-0.6974491076779936,-0.3627586136165897,-0.9720423747256386,0.6504385442543745,0.5885692151085419
61295.0,60623.0,1,-0.3620750678862423,-0.40330108129147424,-0.7091242788634224,-0.38597312971432357,-0.9903027576810858,0.7897405063976448,0.736133451370919
60979.0,60768.0,1,-0.36135406736839315,-0.4413357597266654,-0.7062066222261925,-0.4046350361073673,-0.9856414812991751,-1.2011306889358722,-1.187410282023252
30816.0,29987.0,1,-0.35903112007792665,-0.423283730780482,-0.7082653425636763,-0.4052067169410744,1.0472392809859143,0.6645606998310238,1.3867305076123542
61122.0,60706.0,1,-0.3620593070446955,-0.439687908414241,-0.7089379487666521,-0.41798137930924056,-1.0021644794213649,-1.2909044047021538,-1.2715645308380388
38721.0,36205.0,1,-0.3622621344691531,-0.435589227311916,-0.6850149821959642,-0.4127700009429046,-0.6536749675654386,0.16521943911149642,0.14159675687665835
42214.0,31353.0,1,-0.36030059673535136,-0.39374359697315947,0.016363314502511137,-0.345085661637744,-0.011458135375788627,-0.6133788856335953,-0.623397021927709
36280.0,17804.0,1,-0.36198777180245206,-0.4379285190486512,0.7895832250971551,-0.38933589529128876,-0.06924569599467185,-0.1650781059829731,2.093540384868715
55532.0,55208.0,1,-0.3614245937371542,-0.4357043572806562,-0.7088970470380924,-0.4172355228196563,-0.9978265930276746,-1.2935397211404362,-1.274466701899175
61416.0,60650.0,1,-0.36234267827727934,-0.4318804773372429,-0.7056703551184141,-0.39354122224653076,-0.9859224960475588,-1.1952228465578232,-1.1843643636525214
41156.0,36684.0,1,-0.36143527527788927,-0.4304296186198479,-0.6854103655720375,-0.4177842295637845,0.9772398453291623,2.005966351643495,1.8884674238155195
41263.0,36668.0,1,-0.3605968748906391,-0.43224687842146176,-0.6985534543490951,-0.41235379592471966,-0.9641204351521733,2.6285382405795676,2.4813314223435867
41144.0,36707.0,1,-0.3612599581008827,-0.41965045058460265,-0.7022300652829262,-0.4107343897499848,-1.003471421028925,0.24969407514846853,0.21237379394097808
32156.0,12427.0,1,-0.3620363957194015,-0.4351700863762262,-0.7001804342184539,-0.4080239814608293,-0.9039498248614853,-0.4073076086017407,-0.7276889620229943
41504.0,30742.0,1,-0.3616313013723825,-0.43159807722082505,-0.704629633358405,-0.4001850083840525,-0.8816827514657996,1.3176765434962892,-0.16571756712055766
43336.0,37420.0,1,-0.3593796358500319,-0.4371296751693628,0.013254783132003645,-0.4042583678945042,1.2150541518377789,1.1704367715630963,1.0922674108918602
48731.0,47102.0,1,-0.3626030100820441,-0.4396195400708551,-0.6909320989275447,-0.3744700564902911,1.566354926315428,-0.29946445197193555,1.367845160316961
35260.0,34114.0,1,-0.36160757480425343,-0.4411380285648818,0.4054205565586321,-0.4064660176186891,0.8476976220140228,2.1190892441427436,-0.8036049654053254
57579.0,54404.0,1,-0.36083836232445654,-0.42876633881725273,-0.7087516186698823,-0.4041841028142375,-0.9674993029601123,-1.190030726994834,-1.1718191439060723
29944.0,16867.0,1,-0.36259855657931217,-0.4190980725405628,0.42679398204912283,-0.3226330304641843,0.9534138091626833,-0.8139895048125502,-0.21806554569797126
55218.0,12171.0,1,-0.3612204127850615,-0.4182167875228606,-0.6896686899787128,-0.41437177583959056,-0.9874223565101587,1.5375183730048656,-0.7536495083368482
55896.0,30858.0,1,-0.3624161605927512,-0.4401446109040655,-0.7084153155683937,-0.4164709664897171,-0.43445223996571947,-1.2721738589808405,0.5571865638365656
61841.0,61376.0,1,-0.3600862484288313,-0.42531440768734335,-0.7077199861828859,-0.41043252089854126,-0.9976269833452917,-1.091735472020308,-1.0845242341755945
56606.0,54604.0,1,-0.3626218534066202,-0.44121137523494636,-0.7086107349381772,-0.41901681618374936,-0.9721906880650628,-1.2201536683034027,-1.2032802028014642
35236.0,22444.0,1,-0.3579638229202442,-0.42678299043021223,0.5397281992378731,-0.4144262725171963,-0.8047415824412517,0.5386617568270121,-0.9143295976049745
35434.0,31232.0,1,-0.3615276846563205,-0.41999521783234867,0.42503066308456616,-0.39560408177825346,-0.7327505105122292,-1.220193493897246,-1.2023654471949523
60971.0,60964.0,1,-0.3596278682268774,-0.4301389311576412,-0.7091197342269158,-0.37062590359447534,-0.9961817646393217,-1.0701033473190207,-1.0703792811125192
40695.0,34028.0,1,-0.36245167216495455,-0.2784733777475535,0.45147590291640954,-0.28026079506342516,-0.4721294038689676,0.17757788981796532,-1.0841060601840464
37671.0,23094.0,1,-0.3584790955292872,-0.4012643696671808,0.5569205591423025,-0.32881519768551637,1.1324692699498717,1.0472323144510765,0.8532003891090506
36863.0,32312.0,1,-0.3625931304888012,-0.40751744666223566,0.029342796365331596,-0.3523802022196165,-0.626578231966391,-0.30667743595391755,0.9499967782047866
54629.0,26184.0,1,-0.35869226564654544,-0.43905391711576536,-0.7028526804843289,-0.41139582981739553,-0.9896414809120732,-0.7991345583091931,-0.8086110743614388
54632.0,54576.0,1,-0.36181342674658024,-0.4378688981417798,-0.7083380567477826,-0.41814860931012876,-0.9951770254000629,-1.2692745557490863,-1.2512645793368622
57579.0,40580.0,1,-0.3611729433652281,-0.4389474792995823,-0.7050431952805047,-0.41555307146886766,-0.9379760273115346,-0.9212159336748477,-0.9164912522227437
60876.0,32107.0,1,-0.3625545792542008,-0.43810983036198636,-0.25328814797947463,-0.41320170011452645,-0.7235015568491775,-0.08589344668243155,-0.10092128933119462
54424.0,31522.0,1,-0.3586935905006843,-0.410827390460772,-0.6992306051885768,-0.38920980493918145,-0.6823652352098803,-0.9069890936800968,-0.9127320422778877
60987.0,60962.0,1,-0.36002265209629714,-0.42749094494217726,-0.708019932192321,-0.41770141598506993,-0.9975121241425794,-0.9351787868761253,-0.9326018408450497
38798.0,37909.0,1,-0.35780703616365317,-0.3974235384974295,-0.7061111848595525,-0.30459730158245346,0.4649120443385682,1.3778985307571188,1.3402870586760198
56256.0,32198.0,1,-0.3607542014532941,-0.395075726150704,-0.6950268164199818,-0.39220124511481347,0.37741386490551854,0.5365726199614307,0.5015770459240285
60818.0,41667.0,1,-0.3590576994746761,-0.4407716846667553,-0.2610640210422494,-0.4133336675593168,0.9520923707625496,-0.9997133170130735,-0.9899896872164367
54424.0,40580.0,1,-0.3584577324030813,-0.43185658410183997,-0.7052068021947424,-0.3739160069346329,-0.7995684577676442,-1.044476146618247,-1.0247405993109624
54348.0,13561.0,1,-0.36137746299619194,-0.43690184325512227,-0.6922545881509612,-0.40593227074684474,1.1030530475387736,1.3928809191607714,0.6259848974044178
40462.0,30225.0,1,-0.35940280873371344,-0.43821924678998053,-0.6968810281146706,-0.3873686720859526,-0.8138957493836189,1.1137182986863206,0.9148527389984136
54532.0,41233.0,1,-0.360250851696622,-0.42005984899482346,-0.7068565052466338,-0.3740463715359642,-0.9915539423941241,1.159347050489047,1.0900774424100796
61401.0,61381.0,1,-0.3607192917299802,-0.43421312979254273,-0.7082926103827162,-0.41451122322052286,-0.9999029797796172,-1.2662796710921087,-1.2490277840799868
54284.0,41513.0,1,-0.36142196821286693,-0.43394741250497315,-0.7049159454583207,-0.4143845985872625,-0.9896727047730042,-0.9932251588390301,-0.9863502666962427
42123.0,31522.0,1,-0.36052934143117854,-0.4396768357056202,0.008482914800084887,-0.4082131169889904,-0.05381553300508303,1.7047585581659013,1.6055934094337165
61836.0,41224.0,1,-0.3611440337406104,-0.4136791270654378,-0.2621683677133503,-0.377490347848185,0.938038287929724,-0.9336802066735275,-0.9371179021548178
37714.0,31952.0,1,-0.3594992373362304,-0.3907740423490413,-0.706670175149863,-0.385896193228292,-0.9463127981802326,0.10941126552255552,0.0882327461791546
61272.0,60759.0,1,-0.36244953287658555,-0.4391591048664556,-0.7089061363111062,-0.41656553425379766,-1.0032338966582675,-1.2312263212658052,-1.2143226097657864
57579.0,54542.0,1,-0.3594867277937371,-0.43366339470000703,-0.7067792464260227,-0.41464960203914925,-0.9349952637304714,-0.8160638493147041,-0.8182149192350444
54404.0,40580.0,1,-0.36238361149094367,-0.4311700193674971,-0.7054613018391106,-0.39898768432018555,-0.9742503477486479,-0.7947765004686835,-0.7924776168489698
61434.0,60974.0,1,-0.3591216561016447,-0.4158081756372474,-0.693831577018747,-0.3747724596228876,-0.9261856743962402,-0.5721764641179664,-0.5665373380196058
32093.0,30480.0,1,-0.36138117588517155,-0.42818501507187984,-0.6772300198601762,-0.3751149338419589,0.9161938517945037,0.5717625146809107,-0.8107629280262816
55208.0,54895.0,1,-0.36126486843003375,-0.438674261896068,-0.7089152255841183,-0.4183190449979349,-0.9842386378330413,-1.2467173393965365,-1.2299638416423706
60854.0,54464.0,1,-0.3626741315637613,-0.4277030036128489,-0.24910253775690608,-0.40922183980584936,1.2014115548865154,-0.4276061448463503,-0.4507325452195072
41074.0,39677.0,1,-0.35823512782437433,-0.4254986713358079,0.8293942408948801,-0.38342193720876133,-0.17293790787224111,-0.8331752001777806,-0.837429142950873
60699.0,36933.0,1,-0.35885513047718015,-0.44018516548542214,0.3678455019221498,-0.3971214402527659,1.7462210923489427,-0.9675353750622185,-0.9569365179678062
47027.0,30391.0,1,-0.3609728766473047,-0.43557905359118493,-0.6955767174372789,-0.4127865636586475,-0.4435673770819227,1.7792130747920305,0.28042943307592544
38170.0,31952.0,1,-0.3606599309900743,-0.43224965354405287,-0.7012802362530475,-0.42034450484894775,-0.18258608090005923,0.48452398243124906,0.4564872174863787
56598.0,36324.0,1,-0.3626065978611005,-0.4312138018961703,0.030042670387345954,-0.39877824610821055,1.6445405892256715,0.37383158903051894,0.32690119587627037
55888.0,4207.0,1,-0.36085117015489254,-0.4361495713829245,0.5870105974524307,-0.35660743470213146,-0.3851508786928487,0.4538423449347724,0.4021049966792457
43214.0,30339.0,1,-0.3608073438260286,-0.4403030801432817,-0.6993351318282283,-0.4065899708461845,-0.6853080841026701,1.1037402806175403,-0.32243589341667167
60785.0,60664.0,1,-0.3624939371657796,-0.4331015676832025,-0.7069246747942322,-0.41170785001074595,-0.9922810122986712,-1.1806341625961585,-1.162391716185151
40413.0,31226.0,1,-0.36073871742247376,-0.43347447140308115,-0.6950586288755276,-0.35888347241390006,-0.777557866086752,1.516306123850092,1.420649427702861
56262.0,55008.0,1,-0.3609304391974537,-0.4337450855988707,-0.7087925203984415,-0.41823142288884335,-0.9824555323462774,-1.2026781977251912,-1.185899846277738
38666.0,22445.0,1,-0.35945123322270994,-0.4340529809995823,-0.5837241237370957,-0.39362403582524536,0.5827363987012898,0.8866953456708354,0.8211708749438977
54424.0,12250.0,1,-0.360788853653412,-0.41621621458256686,-0.7041751697077461,-0.37929034105263304,-0.7633800029480925,1.2607339094198835,-0.4503405071024304
61320.0,61299.0,1,-0.3625737479903445,-0.44030920847244925,-0.7086243688476977,-0.41337106724002665,-1.001599104510928,-0.9693502842673394,-0.963827676870196
33613.0,30575.0,1,-0.3593370111175321,-0.43036332382980447,-0.6877372194634112,-0.40864588472291824,-0.991250624887933,1.10158969855003,-1.001613617387756
54403.0,37609.0,1,-0.36204836412590263,-0.42767712468664965,-0.6997396044773154,-0.3910097981436294,-0.8664510830207034,0.19184910690299778,-0.705054205735673
37548.0,36946.0,1,-0.3605036675042128,-0.4393712482018444,0.26087839246655065,-0.4149755135424776,-0.6696615843623417,0.3486549864772247,0.3030249855515389
39632.0,4736.0,1,-0.3604879501994734,-0.42800354242730604,-0.6469536514532772,-0.37676265691780264,-0.5140139830327285,-1.0413504064386438,-1.0230657253552293
47037.0,38724.0,1,-0.3624419752060184,-0.4150022875127179,-0.6905094477324312,-0.37716871059408064,2.15734566923336,0.6710078945371143,-0.5779107993939037
60964.0,54898.0,1,-0.3593286354390876,-0.43243365026031505,-0.2660722104725109,-0.3831403710411318,2.172741262948346,1.0679427611234311,0.9955984341841744
61406.0,60968.0,1,-0.3608245224513407,-0.4338309326501001,-0.7089152255841189,-0.37781839647612536,-0.9986339528603305,-0.9526872558035202,-0.9487581672476818
22611.0,1479.0,1,-0.35949650145088025,-0.31240283896592863,-0.029101229109410365,-0.11234317433135371,0.5357734815846065,-0.4939498948178707,0.702657752151661
55007.0,38178.0,1,-0.36198443619586723,-0.40337023642094877,-0.7050022935519462,-0.3930427379307842,-0.6806601893754454,1.7359613420046633,-0.40897830776131694
31736.0,30225.0,1,-0.35762827938800135,-0.4101471714143915,-0.7085243868445518,-0.3741478849550337,-0.7362721159701409,0.9555014552159491,0.7636599721635395
29781.0,12217.0,1,-0.36252147910773685,-0.4164365208903978,-0.7014802002593389,-0.3941380142944288,-0.9152227537956302,0.8280925532682419,-0.48490520109134494
54404.0,12250.0,1,-0.3600524902406129,-0.41552964984822394,-0.706492934326107,-0.4043620184381856,-0.9380618929290963,1.510433555569447,-0.6826034895644231
61434.0,60664.0,1,-0.3573949882695326,-0.44123857015604045,-0.708001753646295,-0.3985976590784975,-1.0030521291821315,-1.009921185652033,-0.9949250115125221
40515.0,40254.0,1,-0.35862938465542815,-0.4045493535749872,-0.1251521216761822,-0.36902519726009536,-0.7860072658823809,-0.17171987716183865,-0.20095308188758076
41018.0,18411.0,1,-0.35811528401256765,-0.38086216673089435,0.6039211898934527,-0.3600300397682323,-0.6268380590948565,-1.224739300965871,-0.5074713507081781
42497.0,29299.0,1,-0.35708086265919864,-0.4136041999624935,0.0860825831501017,-0.419091081264016,-0.4727260026403365,0.4561237825249084,0.3999967028051897
37928.0,37920.0,1,-0.36192976643319946,-0.4398251215930553,-0.7054340340200719,-0.4133523673996717,-0.384757235017534,-0.1225853352268377,0.5224781225380554
42299.0,7907.0,1,-0.3583451308006086,-0.40910794860834904,-0.6627917096787419,-0.282897472553467,0.8954032209657186,0.5061561071325364,0.4398887592072664
56237.0,42532.0,1,-0.3587465722085734,-0.4071807917027288,-0.6602285346890254,-0.35208314189855,2.0431176345672077,0.8218991044886345,0.758290138954361
34641.0,28389.0,1,-0.3603981003948373,-0.4231743919692562,-0.3715214113349094,-0.41566313338638516,1.4490468807959647,1.309041216877064,1.0906437196903014
38444.0,38401.0,1,-0.36235254386532206,-0.4405352372963356,-0.7091242788634219,-0.4179071142289739,-0.9900819603787846,-1.297859091261213,-1.2778828784915899
40583.0,30338.0,1,-0.3604367992650132,-0.41640163840723327,-0.7033889475921061,-0.2843090433596859,-0.9557457495952018,0.06551322024082522,0.01289173203520274
40223.0,7892.0,1,-0.36099607278892687,-0.4194345741924016,0.4097016041478394,-0.38218561062072554,-0.967948703529947,-0.8607948184448031,0.15421276128313488
55514.0,29960.0,1,-0.3603873365528968,-0.4338756899306675,-0.6982444190666474,-0.41602697885157636,-0.9976526315167707,1.3418643334481724,1.5845877893218019
42410.0,32411.0,1,-0.3594455153037969,-0.42000912560310716,-0.6915683480384668,-0.3719012327066799,0.8809633004228135,-0.9127911137659349,-0.9132776286574859
35787.0,13464.0,1,-0.36235764781567587,-0.43956190030422504,-0.3060877349130322,-0.4147644724870436,-0.0993466130704814,-0.5465469876689732,0.5660030654917082
54920.0,38178.0,1,-0.3595840333530401,-0.39162021778174305,-0.7046887136329918,-0.40139141522752053,-0.7179894302568858,1.8439410435276442,-0.305934355672059
61825.0,60688.0,1,-0.36268765472825154,-0.43900114134673957,-0.7090152075872643,-0.41468326175178805,-1.0002609390424368,-1.1845768963865935,-1.1709261681949537
60974.0,60785.0,1,-0.3612157800655387,-0.4239451781100854,-0.6972445990351962,-0.4059659304594836,-0.9369567912797006,-1.0145614362717716,-1.0008861688816253
61487.0,61078.0,1,-0.36265866281712494,-0.4096327839806692,-0.7076063702702212,-0.38972538625182385,-1.0022269271432285,1.1381985222844218,1.063682387183133
61096.0,60766.0,1,-0.3620538625263723,-0.4413257065411783,-0.7088197882174807,-0.41861343391323635,-1.0012188424902995,-1.2677543559384017,-1.2490582759335374
60974.0,60664.0,1,-0.36099152469960305,-0.4156955859434613,-0.6949995486009402,-0.3969242905073098,-0.9254641801811461,-0.8787254386669318,-0.8674451057869299
55008.0,54530.0,1,-0.3624378031043945,-0.4407612839052198,-0.7081290034684791,-0.41575342690124173,-0.9966913826552383,-1.1605108589644577,-1.1469192784978641
44652.0,7059.0,0,0.44072660323405544,0.12818493526986327,3.355403193260511,2.010056649081354,0.08822181037208844,0.165556249847995,-0.7575927583977763
32106.0,34754.0,0,-0.36005944319081706,-0.3971961612558004,0.5379012553622241,-0.3757411113532717,1.6108388919017314,0.29807875804511597,-0.02489529747712739
36676.0,20900.0,0,-0.3542679692447416,-0.41300038265931915,-0.6972536883082112,-0.3843270094819389,1.342162029138155,-0.14165951892930836,-0.1811540679804462
12952.0,41304.0,0,-0.3527817339205231,-0.4215764835096724,0.022094101137320746,-0.40506299531091816,0.7431211057893602,0.3754132340431331,1.1250897132493232
60710.0,61387.0,0,-0.36150633677181954,-0.42191257215335054,-0.6997714169328624,-0.4200987355185689,-0.9508469488426357,-1.3042994587226446,-1.2841249965112636
3618.0,47046.0,0,-0.2689966766643098,-0.09787316581171293,-0.4080921013034356,-0.366688251496885,0.9604547898027258,-0.61826150343872,-0.9914271603123844
55725.0,10663.0,0,-0.3005496360286798,-0.1778391586144143,0.12187159563949529,-0.35312552442804784,0.7632170057124202,2.5165714281758698,2.380375073227761
54984.0,33884.0,0,-0.34568265992345476,-0.4406299664188914,-0.13919050384503717,-0.31052621953726484,0.4549828565623667,1.2073824060339873,1.0100962215526188
33576.0,31180.0,0,2.6417915680412385,2.984857731580344,3.3993452836427265,3.1118362829201613,0.7811082780261415,1.0167315989380568,1.466721529422742
38064.0,37093.0,0,-0.3353228558780415,-0.3607210563103535,-0.7083562352938091,-0.40710234647190896,0.27104532209096777,-0.9572239598792678,-0.947829254709164
31552.0,35332.0,0,-0.34338547215695425,-0.33199891903495754,-0.6917319549527051,-0.41137980138280555,-0.23591085968152573,-0.9745913324170488,-0.9612206233916373
4777.0,38302.0,0,-0.32262571793181044,-0.3103134540484781,-0.6001893418004698,-0.3646414203997522,-0.6448598025417557,0.48326208004348736,-0.46796697644409896
32451.0,61347.0,0,-0.3493945708044052,-0.4238173743615447,-0.242390109636673,-0.36329877186227,-0.3061210563995649,-0.48497661958803795,-0.5167049373601003
26978.0,38114.0,0,3.359189669367744,3.2838869689476837,0.6732359858919561,2.6310580445839853,2.8272569509313175,-0.49774925647047186,0.24764851251970882
36594.0,42426.0,0,1.2299916163658524,2.6143740449812016,1.5260006692614363,2.4206645379074727,1.8789057742392536,-0.455873213481845,-0.12046003348838116
29880.0,34486.0,0,-0.33143093473800883,-0.3519919754405681,-0.17398424093948683,-0.30262420128443435,0.6159005995620523,-0.09583846640202799,-0.23928460878473784
38302.0,48078.0,0,-0.33691884825470525,-0.370253627453398,0.49463177118298535,-0.4110277101029803,0.5648518172149105,-0.37730755769703084,-0.3981449877927686
19294.0,23090.0,0,-0.27237810898951553,0.014037935904903336,-0.30907356109786166,-0.18581377852347544,0.6027040577669521,-1.2104180174200083,-1.2150413463137602
7049.0,42136.0,0,-0.2461278889462231,-0.04831066990501393,0.14318594085540035,-0.32017854284731456,2.773243016933577,-0.5048860028870974,-1.1249357410827976
39711.0,32313.0,0,-0.34508828525600416,-0.3789998954525507,0.5730403848311764,-0.3982167166164104,0.8235816499960387,0.0016932750448277907,-0.022054110123092392
37001.0,16382.0,0,-0.35399011469647357,-0.42081664410902536,0.7972500268837723,-0.4127694666617516,0.39091483934469934,0.7540306032099909,0.6480762453016812
34852.0,37622.0,0,-0.3564083611072481,-0.4132379473443277,0.39620857835977374,-0.41269573586263797,-1.0032127090383496,1.7251993286742349,-1.0085766499449433
48345.0,30012.0,0,3.90758711601397,3.638011453759756,0.8624155697517598,3.231621583141009,-0.8671034386865926,0.052548282633836076,1.6202294991379067
60003.0,4421.0,0,-0.3316958265265901,-0.26917688152825764,0.1908273653539786,-0.06405056947423123,-0.0053349132195528795,0.9627975040079461,0.9719857605937009
14344.0,34620.0,0,-0.35539977892435,-0.4113665670270768,-0.70907428786185,-0.3841405453595428,-0.753001414602056,-0.2975016191325415,-0.3816684969278577
